movie_id,title,all_tags
59709,"Oxford Murders, The (2007)","twisted, mystery, crime, murder, oxford, university, redbox, dvd-ram, romance, thriller, mathematics, college, pseudoscience"
59715,Shutter (2008),"mystery, horror, ghosts, thriller, remake"
59721,"Grand, The (2007)","mockumentary, comedy, poker, original"
59725,Sex and the City (2008),"comedy, infidelity, brooklyn, feminism, email, r, childbirth, romance, wedding, depression, fashion, predictable, shopping"
59727,"Strangers, The (2008)","terrifying, florence, horror, redbox, creepy, clearplay, everything, r, boring, thriller, nothing, narrow, mask, disturbing, dvd, tense"
59729,Savage Grace (2007),"adultery, incest, crime, drama"
59731,"Bigger, Stronger, Faster* (2008)","competition, athletics, divx, documentary, sports, ambition, politics, athletes, obsession, cheating, muscle, hypocrisy, bodybuilding, drugs, jocks, steroids"
59738,All the Boys Love Mandy Lane (2006),"mystery, thriller, horror"
59753,Memories of Matsuko (Kiraware Matsuko no isshÃ´) (2006),"mystery, comedy, drama, tragic, surreal, japanese, musical"
59775,Allan Quatermain and the Temple of Skulls (2008),"adventure, action"
59784,Kung Fu Panda (2008),"fate, racist, amc, characters, obejrzane, jacksonville, ending, hillarious, pg, acting, food, dreamworks, animals, animation, obesity, stereotypes, story, kids, children, clever, regency, pixar, underdog, watched, funny, anti-hero, comedy, free, destiny, violence, dragon, warriors, cute, imax, pre-screening, action, panda, theatre"
59795,What Would Jesus Buy? (2007),"comedy, documentary, business, pentecostal, christmas, clergy, choir, materialism, vocalists, religion, consumerism, christianity"
59801,"Emperor's Naked Army Marches On, The (Yuki Yukite shingun) (1987)",documentary
59805,Antonio das Mortes (O DragÃ£o da Maldade contra o Santo Guerreiro) (1969),"western, drama"
59810,Recount (2008),"drama, political, justice, politics, election, interesting, dvd-ram, florida, elections, corruption, must-see, enlightening, funny, tense, discrimination"
59814,Ex Drummer (2007),"comedy, crime, drama, horror"
59816,"Art of Crying, The (Kunsten at grÃ¦de i kor) (2006)",drama
59832,Where the Sidewalk Ends (1950),"film-noir, crime, drama, bd-r, tcm, dvd"
59834,100 Rifles (1969),"western, gritty, youtube, adventure, war"
59836,Blood Alley (1955),"adventure, action"
59838,Chato's Land (1972),western
59840,Cold Sweat (De la part des copains) (1970),"action, thriller, drama"
59842,"FBI Story, The (1959)","thriller, crime, drama"
59844,"Honor Among Thieves (Adieu l'ami) (Farewell, Friend) (1968)","mystery, crime, drama, adventure, betamax, thriller, action"
59846,"Iron Mask, The (1929)","royalty, drama, clv, adventure, romance"
59850,St. Ives (1976),"mystery, thriller, crime"
59852,Villa Rides! (1968),"western, war"
59854,"Wings of Eagles, The (1957)","drama, war"
59858,Steamboat Round the Bend (1935),"comedy, drama"
59861,"World Moves On, The (1934)","romance, bd-r, drama, war"
59865,Pilgrimage (1933),drama
59867,Lonelyhearts (1958),"film-noir, drama"
59869,"Andromeda Strain, The (2008)",sci-fi
59888,Boat People (Tau ban no hoi) (1982),drama
59893,"Wrong Move, The (Falsche Bewegung) (1975)",drama
59895,Dust in the Wind (Lian lian feng chen) (1986),"romance, drama"
59900,You Don't Mess with the Zohan (2008),"heartless, ridiculous, stupid, comedy, crude, owned, redbox, exaggerated, tasteless, hilarious, dvd, unfunny, ugly, florence"
59905,"Prefab People, The (Panelkapcsolat) (1982)",drama
59908,"Promotion, The (2008)","comedy, clearplay, superficial, r, boring, original"
59910,And When Did You Last See Your Father? (2007),"netflix, drama, slow, infidelity, reflective, autobiographical, relationships"
59912,My Brother Is an Only Child (Mio fratello Ã¨ figlio unico) (2006),"comedy, crime, drama"
59915,Stuck (2007),"karma, splatter, horror, homeless, thriller"
59922,July Rhapsody (Laam yan sei sap) (2002),drama
59935,Flesh Gordon (1974),"adventure, campy, sci-fi, comedy"
59938,Telefon (1977),"crime, betamax, thriller, espianage, action"
59942,"Lost World, The (1960)","stereotypes, greed, bd-r, adventure, revenge, jungle, dinosaurs"
59945,"Mark of Zorro, The (1920)","western, vigilante, dvd-video, adventure, romance"
59947,"Protector, The (1985)","comedy, drama, betamax, thriller, action"
59954,"Three Musketeers, The (1921)","dvd-video, adventure, romance, clv, action"
59960,Warlock (1959),"western, romance"
59974,"Fidanzati, I (Fiances, The) (1963)","criterion, bloggers, drama"
59976,"Posto, Il (1961)","criterion, drama"
59985,Chaos Theory (2007),"romance, library, comedy, drama"
59988,"Boys and Girls Guide to Getting Down, The (2006)","comedy, btaege"
59995,Boy A (2007),"british, bullying, crime, drama, flashbacks, intelligent, murder, prison, soundtrack, identity, haunting, suicide, depressing, camerawork, dark, moving, divx, mentor"
60007,Doctor Who (1996),"adventure, franchise, sci-fi"
60014,"Complete History of My Sexual Failures, A (2008)","dvd-ram, comedy, documentary"
60020,"Warlords, The (Tau ming chong) (2007)","hurt, drama, dvd-ram, blood, war, china, epic, action"
60030,Spiral (2007),"drama, horror, romance, thriller, neurosis"
60032,Hounddog (2007),"drama, lolita"
60037,"Happening, The (2008)","retarded, survival, trees, drama, clearplay, disaster, r, epidemic, thriller, pennsylvania, sci-fi"
60040,"Incredible Hulk, The (2008)","scientist, avengers, military, antidote, adaptation, hero, superhero, marvel, facepalm, thriller, superheroes, hulk, cure, action, sci-fi, nyc, dull"
60044,Baghead (2008),"comedy, drama, horror, romance, improvised"
60046,"Children of Huang Shi, The (2008)","clearplay, r, drama, war"
60059,Quill (2004),drama
60069,WALLÂ·E (2008),"childrens, classic, sweet, beautiful, dark, emotional, future, family, satire, inventive, oscar, dystopia, heartfelt, adventure, animation, post-apocalyptic, creative, ecology, cynical, manipulative, dvd, obesity, sci-fi, quirky, g, children, earth, pacing, touching, owned, stunning, captain, original, pixar, predictable, watched, love, poignant, thought-provoking, funny, environment, environmental, robot, comedy, cliche, spaceships, romance, cute, silly, bd-video, space, inspirational, animated, consumerism, preachy, robots"
60072,Wanted (2008),"ridiculous, murder, gratuitous, insulting, stylish, unrealistic, clearplay, bullets, reviewed, owned, anti-religion, rats, r, thriller, original, contemptful, assassin-in-training, bildungsroman, infidelity, gore, twist, silly, action, assassin"
60074,Hancock (2008),"danberry, comedy, crime, messy, florence, justice, superhero, adventure, maybe, bd-video, superheroes, action, fantasy, alcoholic, innovative, anti-hero"
60086,Boy Culture (2006),drama
60096,Ten Minutes Older: The Trumpet (2002),drama
60103,Angel Face (1952),"bd-r, film-noir, crime, drama"
60106,Huckleberry Finn (1974),"adventure, musical"
60110,Tom Sawyer (1973),"children, murder, bd-r, adventure, musical"
60124,Turn the River (2007),"pool, poker, drama"
60126,Get Smart (2008),"espionage, caper, comedy, hilarious, spoof, spy, redbox, owned, stupid, lame, predictable, kaf, action, funny, florence, parody, dvd"
60128,Young People Fucking (a.k.a. YPF) (2007),"comedy, sex, acting, threesome, strap-on, sexual, pornography, unfunny, funny"
60133,Brick Lane (2007),drama
60135,Surfwise (2007),documentary
60137,"Rape of Europa, The (2006)","netflix, dvd-ram, documentary"
60141,St. Trinian's (2007),"british, comedy, children, theft, school"
60145,"Penalty, The (1920)","bd-r, crime, drama, horror"
60147,Roman de gare (2007),"netflix, nonlinear, writers, drama"
60150,Desire (1936),"romance, comedy, crime"
60161,Futurama: The Beast with a Billion Backs (2008),"mvlc, comedy, polyamory, futurama, series, dvd-ram, romance, animation, hd, action, sci-fi"
60179,Equinox (1970),"picnic, mystery, horror, bd-r, demons, adventure, imaginative, castle, criterion, monsters"
60183,At the Death House Door (2008),documentary
60189,Archangel (1990),"comedy, supernatural, weird, stylized, war, amnesia"
60193,Battlefield Baseball (Jigoku kÃ´shien) (2003),"musical, action, horror"
60198,"Sandglass, The (Sanatorium pod klepsydra) (1973)",mystery
60201,"Color of Pomegranates, The (Sayat Nova) (1968)","collage, poetry, drama"
60213,David Cross: Let America Laugh (2003),"comedy, documentary"
60223,West of Zanzibar (1928),"dvd-r, mystery, bd-r, drama"
60225,Tell It to the Marines (1926),"comedy, drama, bd-r, romance, war"
60227,"Unholy Three, The (1925)","dvd-r, crime, drama, bd-r, romance"
60229,"Unholy Three, The (1930)","bd-r, crime, drama"
60231,London After Midnight (1927),"silent, drama, horror"
60237,Dog Day (Canicule) (1984),"action, thriller, crime, drama"
60240,"Klansman, The (1974)","action, thriller, drama"
60243,Pocket Money (1972),"western, comedy"
60256,Goddess (Devi) (1960),drama
60259,Bambi 2 (2006),"children, animation, drama"
60284,Gunnin' for That #1 Spot (2008),documentary
60286,Finding Amanda (2008),"comedy, drama"
60289,Kit Kittredge: An American Girl (2008),"mystery, comedy, children, drama, poverty, inspiring, wholseome"
60291,Gonzo: The Life and Work of Dr. Hunter S. Thompson (2008),"journalism, documentary, biography, narrated, biographical"
60293,"Wackness, The (2008)","teen, psychiatry, comedy, hip-hop, drama, slow, sex, teens, marijuana, weed, linear, depression, romance, drugs, dealing"
60295,Up the Yangtze (2007),"wuxia, china, divx, documentary"
60299,Get Well Soon (2001),"romance, comedy, drama"
60303,Strange Circus (KimyÃ´ na sÃ¢kasu) (2005),"mystery, thriller, writers, horror"
60309,Along Came Jones (1945),"western, romance, comedy, bd-r"
60311,"Black Swan, The (1942)","adventure, pirates, bd-r"
60314,Cheyenne Autumn (1964),"western, bd-r"
60316,Hour of the Gun (1967),western
60322,Sleepwalking (2008),drama
60333,Encounters at the End of the World (2008),"documentary, nature, dvd-ram, scenic, polar, meditative, antarctica, philosophical, divx"
60336,Bad Blood (Mauvais sang) (1986),"romance, crime, drama"
60338,Dante 01 (2008),"ashambles, thriller, french, nanites, sci-fi"
60341,Standard Operating Procedure (2008),"crime, military, documentary, iraq, secrets, torture, corruption, war"
60343,Wee Willie Winkie (1937),"adventure, india, colonialism"
60353,"Page of Madness, A (Kurutta ippÃªji) (1926)","bd-r, drama, horror"
60356,Two Women (2000),drama
60363,Zombie Strippers! (2008),"comedy, splatter, horror, campy, gore, virus, dvd-ram, zombies, stripping, b-movie, travesty, strippers"
60365,Frosty the Snowman (1969),"holiday, comedy, children, christmas, magicans, bd-r, bd-video, animation, musical, fantasy"
60376,White Light/Black Rain: The Destruction of Hiroshima and Nagasaki (2007),"dvd-r, documentary, horror, japan, war"
60382,Roman Polanski: Wanted and Desired (2008),"lawyers, dvd-ram, documentary"
60384,Z Channel: A Magnificent Obsession (2004),"dvd-r, dvd-ram, documentary"
60389,Battle for Haditha (2007),"warpigs, war"
60391,Alexandra (Aleksandra) (2007),"drama, war"
60393,Transylvania (2006),"dvd-ram, drama"
60397,Mamma Mia! (2008),"ridiculous, comedy, broadway, greece, dancing, paternity, romance, wedding, abba, beach, musical, island"
60405,Ganes (2007),"musical, drama, library"
60408,Welcome to the Sticks (Bienvenue chez les Ch'tis) (2008),"comedy, paris, lies, french, france, hilarious"
60411,"Pornographers, The (Erogotoshi-tachi yori: Jinruigaku nyÃ»mon) (1966)","comedy, criterion, drama"
60418,Kabluey (2007),"comedy, drama, iraq, mascot, original, weird"
60421,"Stone Angel, The (2007)",drama
60436,Honeydripper (2007),drama
60450,Summer of '04 (Sommer '04) (2006),drama
60461,"Home of Dark Butterflies, The (Tummien perhosten koti) (2008)","orphanage, drama"
60463,Dark Floors (2008),"lordi, pointless, horror, wheelchair, hospital, monster, fantasy, elevator"
60469,Silentium (2004),"quirky, crime, catholicism, thriller, injustice, christianity"
60471,Rogue (2007),"australia, splatter, horror, adventure, stranded, thriller, action"
60475,"Violin, El (2005)",drama
60479,Sublime (2007),"thriller, horror"
60482,Towelhead (a.k.a. Nothing is Private) (2007),"drama, lolita, racism, suburbia, adolescence, sexual"
60484,No Regrets for Our Youth (Waga seishun ni kuinashi) (1946),"dvd-ram, criterion, drama, dvd-video"
60487,"It's the Great Pumpkin, Charlie Brown (1966)","short, holiday, comedy, children, halloween, bd-r, classic, bd-video, animation, library, animated"
60494,Borderline (1950),"romance, crime, drama"
60503,Katyn (2007),"poland, drama, history, massacre, war"
60508,Pan Tadeusz: The Last Foray in Lithuania (Pan Tadeusz) (1999),"romance, drama, war"
60514,Journey to the Center of the Earth (2008),"derivative, adventure, bd-video, fantasy, campy, action, sci-fi, iceland"
60516,Meet Dave (2008),"enjoyable, sci-fi, comedy, alien"
60522,"Machine Girl, The (Kataude mashin gÃ¢ru) (2008)","netflix, ridiculous, comedy, splatter, rare, horror, goretastic, bloody, gore, thriller, action, fantasy"
60524,August (2008),drama
60526,Death Defying Acts (2007),"romance, thriller, intrigante, drama"
60530,Water Lilies (Naissance des pieuvres) (2007),"drama, teens, favorites, atmospheric, lesbian"
60538,Shrooms (2007),"murder, horror, tourists, ireland, slasher, thriller, hallucinatory, drugs"
60544,Manslaughter (Drabet) (2005),drama
60546,"Bench, The (BÃ¦nken) (2000)",drama
60551,Breath (Soom) (2007),drama
60566,Just Another Love Story (KÃ¦rlighed pÃ¥ film) (2007),"crime, drama, eerie, thriller, neo-noir, hospital"
60568,"Substitute, The (Vikaren) (2007)","sci-fi, comedy, thriller"
60579,Next Door (Naboer) (2005),"mystery, drama, horror, dreamlike, creepy, enigmatic, schizophrenia, atmospheric, violence, thriller, hallucinatory, surreal, disturbing, amnesia, dark"
60585,Chinese Roulette (Chinesisches Roulette) (1976),"psychological, drama, german"
60590,"Heartbeat Detector (Question humaine, La) (2007)","thriller, drama"
60599,Flakes (2007),"quirky, comedy"
60609,Death Note (2006),"mystery, light, crime, drama, horror, japan, adventure, thriller"
60616,"Majority of One, A (1961)","romance, comedy, drama"
60618,Moving McAllister (2007),comedy
60625,"Tall T, The (1957)",western
60641,Music Within (2007),"romance, comedy, drama, war"
60647,Transsiberian (2008),"suspenseful, droga, crime, drama, russia, clearplay, crimen, asesinato, r, thriller, trains, drugs, tense"
60649,Space Chimps (2008),"comedy, alien, adventure, animation, space"
60654,"Last Mistress, The (vieille maÃ®tresse, Une) (2007)","drama, lesbian"
60666,Jimmy Carter Man from Plains (2007),documentary
60674,Stargate: Continuum (2008),"stargate, paradox, series, space, sci-fi"
60684,Watchmen (2009),"jingoistic, vigilantism, length, superficial, cgi, characters, superheroes, ending, dark, ugh, soundtrack, drama, clearplay, dystopia, stylized, storytelling, comics, misanthropic, adaptation, suspense, story, mystery, stupid, dialog, underrated, r, btaege, cinematography, thriller, boring, long, superheros, music, manhatten, gore, lenght, violence, superhero, bd-video, imax, plot, simplistic, action, sci-fi"
60686,Bravo Two Zero (1999) ,"realistic, adventure, thriller, war, sas"
